Nombre	Provincia	Cuenta Individual	Latitud	Longitud	day	month	year
Ara macao	Puntarenas	5	9.65827	-84.59746	15	3	2020
Ara macao	Puntarenas	1	9.780881	-84.6061	30	10	2020
Ara macao	Puntarenas	3	9.780881	-84.6061	22	1	2020
Ara macao	Puntarenas	3	9.808	-84.611	25	1	2020
Ara macao	Puntarenas	2	8.387512	-83.30615	26	1	2017
Ara macao	Puntarenas	4	8.710951	-83.63637	18	9	2019
Ara macao	Puntarenas	4	9.775991	-84.63494	4	2	2020
Ara macao	Puntarenas	15	9.808	-84.611	23	1	2020
Ara macao	Puntarenas	2	8.62076	-83.73487	4	12	2019
Ara macao	Puntarenas	2	9.112	-83.69604	23	12	2020
Ara macao	Puntarenas	1	8.698601	-83.330826	25	2	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	2	8.687083	-83.66377	26	2	2020
Ara macao	Puntarenas	5	9.779773	-84.62634	9	2	2020
Ara macao	Puntarenas	2	9.782128	-84.637924	9	12	2020
Ara macao	Puntarenas	2	8.682062	-83.476105	23	11	2020
Ara macao	Puntarenas	10	9.779773	-84.62634	8	12	2020
Ara macao	Puntarenas	3	9.819383	-84.58625	5	2	2020
Ara macao	Puntarenas	10	9.75549	-84.62697	9	2	2016
Ara macao	Puntarenas	1	8.618763	-83.47601	22	2	2020
Ara macao	Puntarenas	2	9.722001	-84.651764	13	3	2013
Ara macao	Puntarenas	5	9.808	-84.611	22	1	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	22	12	2020
Ara macao	Puntarenas	3	8.48025	-83.58934	16	2	2020
Ara macao	Puntarenas	5	8.517709	-83.40747	19	12	2020
Ara macao	Puntarenas	2	9.538327	-84.38896	3	10	2020
Ara macao	Puntarenas	1	8.526733	-83.40239	4	12	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	17	12	2020
Ara macao	Puntarenas	6	9.808	-84.611	13	2	2020
Ara macao	Puntarenas	7	9.63446	-84.61558	2	12	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	29	12	2020
Ara macao	Puntarenas	4	8.648387	-83.6668	16	12	2020
Ara macao	Puntarenas	2	9.116457	-83.680954	25	12	2020
Ara macao	Puntarenas	3	9.834291	-84.675316	30	12	2020
Ara macao	Puntarenas	12	8.639354	-83.43494	19	12	2020
Ara macao	Puntarenas	6	9.779773	-84.62634	10	12	2020
Ara macao	Puntarenas	2	8.694042	-83.6736	22	2	2019
Ara macao	Puntarenas	2	9.780881	-84.6061	12	9	2020
Ara macao	Puntarenas	3	9.651065	-84.63396	28	11	2020
Ara macao	Puntarenas	4	9.626975	-84.628136	14	8	2018
Ara macao	Puntarenas	4	9.407875	-84.15974	22	11	2020
Ara macao	Puntarenas	2	9.151727	-83.70419	22	12	2020
Ara macao	Puntarenas	4	8.708001	-83.64661	17	4	2020
Ara macao	Puntarenas	2	9.782128	-84.637924	18	12	2020
Ara macao	Puntarenas	8	8.730702	-83.41779	15	12	2020
Ara macao	Puntarenas	14	8.689055	-83.47608	23	11	2020
Ara macao	Puntarenas	4	9.593092	-84.583725	5	10	2020
Ara macao	Puntarenas	3	9.440733	-84.150826	6	1	2020
Ara macao	Puntarenas	2	9.384527	-84.14306	4	4	2012
Ara macao	Puntarenas	1	8.410564	-83.34913	19	12	2020
Ara macao	Puntarenas	2	9.637455	-84.63381	18	12	2020
Ara macao	Puntarenas	2	9.797792	-84.6182	20	1	2020
Ara macao	Puntarenas	2	8.628696	-83.17693	7	12	2020
Ara macao	Puntarenas	2	8.670862	-83.56052	10	12	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	25	12	2020
Ara macao	Puntarenas	2	8.525614	-83.40184	29	12	2020
Ara macao	Puntarenas	4	9.637455	-84.63381	18	1	2020
Ara macao	Puntarenas	8	8.689055	-83.47608	27	12	2020
Ara macao	Puntarenas	2	8.651417	-83.44382	16	5	2020
Ara macao	Puntarenas	10	9.779773	-84.62634	8	12	2020
Ara macao	Puntarenas	2	8.525614	-83.40184	16	12	2020
Ara macao	Puntarenas	1	8.403774	-83.33663	19	12	2020
Ara macao	Puntarenas	25	8.62076	-83.73487	30	3	2015
Ara macao	Puntarenas	1	8.387432	-83.30635	19	7	2018
Ara macao	Puntarenas	10	8.503372	-83.30417	1	11	2015
Ara macao	Puntarenas	7	8.68646	-83.56857	29	1	2020
Ara macao	Puntarenas	1	8.689062	-83.66373	17	10	2020
Ara macao	Puntarenas	3	9.756832	-84.61199	10	12	2020
Ara macao	Puntarenas	2	9.808	-84.611	22	7	2019
Ara macao	Puntarenas	4	9.780881	-84.6061	5	12	2020
Ara macao	Puntarenas	4	9.769388	-84.61092	8	12	2012
Ara macao	Puntarenas	2	8.400109	-83.28505	5	1	2020
Ara macao	Puntarenas	4	9.093789	-83.64892	31	12	2020
Ara macao	Puntarenas	5	9.166025	-83.743935	12	10	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	2	8.639021	-83.16215	29	9	2020
Ara macao	Puntarenas	1	9.787128	-84.925964	22	1	2020
Ara macao	Puntarenas	4	8.412669	-83.282104	30	12	2020
Ara macao	Puntarenas	4	8.412669	-83.282104	19	3	2020
Ara macao	Puntarenas	28	9.767388	-85.012505	17	10	2020
Ara macao	Puntarenas	7	9.780881	-84.6061	25	12	2020
Ara macao	Puntarenas	4	8.48025	-83.58934	28	1	2020
Ara macao	Puntarenas	2	8.452337	-83.56304	6	3	2020
Ara macao	Puntarenas	6	9.779645	-84.6357	9	12	2020
Ara macao	Puntarenas	4	8.68996	-83.66772	12	3	2020
Ara macao	Puntarenas	5	8.730702	-83.41779	6	12	2020
Ara macao	Puntarenas	20	9.781933	-84.640945	9	3	2018
Ara macao	Puntarenas	2	8.40059	-83.3448	19	12	2020
Ara macao	Puntarenas	2	8.577564	-83.4867	14	10	2020
Ara macao	Puntarenas	4	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	9	9.720096	-85.01807	24	12	2020
Ara macao	Puntarenas	4	8.395152	-83.336426	4	12	2019
Ara macao	Puntarenas	2	9.756832	-84.61199	10	12	2020
Ara macao	Puntarenas	1	8.61967	-83.47274	21	1	2010
Ara macao	Puntarenas	4	9.156081	-83.739746	6	9	2020
Ara macao	Puntarenas	2	8.537022	-83.292274	30	12	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	10	12	2020
Ara macao	Puntarenas	2	9.782128	-84.637924	9	12	2020
Ara macao	Puntarenas	8	9.756832	-84.61199	10	3	2020
Ara macao	Puntarenas	5	9.655398	-85.06915	24	12	2020
Ara macao	Puntarenas	5	9.647646	-84.65719	13	12	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	11	2	2020
Ara macao	Puntarenas	3	9.780881	-84.6061	23	5	2017
Ara macao	Puntarenas	4	8.975276	-83.463165	28	12	2020
Ara macao	Puntarenas	4	9.637455	-84.63381	11	10	2020
Ara macao	Puntarenas	6	9.654914	-84.65665	4	12	2020
Ara macao	Puntarenas	2	8.560894	-83.38525	5	11	2020
Ara macao	Puntarenas	4	9.797225	-84.63768	25	11	2019
Ara macao	Puntarenas	1	9.161731	-83.735214	8	12	2020
Ara macao	Puntarenas	2	9.622368	-84.64343	9	11	2020
Ara macao	Puntarenas	2	8.632603	-83.470665	10	12	2020
Ara macao	Puntarenas	3	9.685728	-84.65117	25	10	2020
Ara macao	Puntarenas	1	9.780881	-84.6061	11	3	2020
Ara macao	Puntarenas	1	9.764551	-84.62726	1	3	2020
Ara macao	Puntarenas	1	8.58309	-83.397835	22	10	2020
Ara macao	Puntarenas	2	8.730702	-83.41779	1	12	2020
Ara macao	Puntarenas	8	9.797792	-84.6182	17	12	2020
Ara macao	Puntarenas	4	8.698601	-83.330826	19	3	2019
Ara macao	Puntarenas	4	9.781933	-84.640945	16	12	2020
Ara macao	Puntarenas	10	8.671762	-83.30573	26	10	2015
Ara macao	Puntarenas	3	9.780881	-84.6061	7	11	2020
Ara macao	Puntarenas	4	9.780797	-84.60615	20	12	2020
Ara macao	Puntarenas	5	8.524803	-83.40228	13	12	2020
Ara macao	Puntarenas	8	9.081104	-83.64985	3	11	2020
Ara macao	Puntarenas	3	9.404486	-84.158844	21	10	2020
Ara macao	Puntarenas	6	9.760864	-84.59789	19	11	2020
Ara macao	Puntarenas	2	9.782128	-84.637924	9	12	2020
Ara macao	Puntarenas	2	9.800148	-84.60559	16	12	2020
Ara macao	Puntarenas	8	9.797225	-84.63768	13	12	2020
Ara macao	Puntarenas	6	9.781933	-84.640945	17	10	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	16	12	2020
Ara macao	Puntarenas	7	8.582854	-83.49223	10	2	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	22	2	2020
Ara macao	Puntarenas	2	9.725738	-84.651215	20	2	2020
Ara macao	Puntarenas	2	8.6426	-83.72564	24	8	2020
Ara macao	Puntarenas	1	8.690427	-83.1946	21	9	2019
Ara macao	Puntarenas	2	9.404486	-84.158844	25	8	2020
Ara macao	Puntarenas	10	9.744175	-85.01824	25	12	2020
Ara macao	Puntarenas	2	8.412669	-83.282104	6	2	2020
Ara macao	Puntarenas	2	8.530784	-83.28609	21	11	2020
Ara macao	Puntarenas	2	9.404486	-84.158844	26	9	2020
Ara macao	Puntarenas	2	9.764551	-84.62726	16	12	2020
Ara macao	Puntarenas	6	9.637455	-84.63381	5	12	2020
Ara macao	Puntarenas	2	9.404721	-84.158775	25	11	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	19	12	2020
Ara macao	Puntarenas	4	8.679683	-83.663284	22	9	2020
Ara macao	Puntarenas	1	9.779773	-84.62634	10	7	2019
Ara macao	Puntarenas	4	9.271514	-83.880745	10	12	2020
Ara macao	Puntarenas	2	9.703729	-84.66097	16	3	2019
Ara macao	Puntarenas	15	9.779773	-84.62634	9	2	2020
Ara macao	Puntarenas	2	9.66453	-84.665886	27	12	2020
Ara macao	Puntarenas	2	8.62076	-83.73487	1	3	2019
Ara macao	Puntarenas	4	8.52111	-83.39991	17	3	2019
Ara macao	Puntarenas	1	9.782128	-84.637924	26	1	2020
Ara macao	Puntarenas	2	8.639129	-83.442276	6	12	2019
Ara macao	Puntarenas	4	8.828844	-83.53253	29	12	2020
Ara macao	Puntarenas	4	9.800148	-84.60559	18	9	2020
Ara macao	Puntarenas	8	9.780881	-84.6061	8	11	2020
Ara macao	Puntarenas	2	8.62076	-83.73487	28	12	2020
Ara macao	Puntarenas	16	8.52111	-83.39991	29	12	2020
Ara macao	Puntarenas	2	9.112	-83.69604	27	12	2020
Ara macao	Puntarenas	3	9.78075	-84.60618	18	9	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	12	9	2020
Ara macao	Puntarenas	1	9.756832	-84.61199	18	9	2020
Ara macao	Puntarenas	2	9.639481	-84.62056	15	11	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	24	12	2020
Ara macao	Puntarenas	4	9.074496	-83.65728	3	12	2020
Ara macao	Puntarenas	2	9.243443	-83.85128	22	12	2020
Ara macao	Puntarenas	2	8.669603	-83.68445	29	1	2020
Ara macao	Puntarenas	4	9.637455	-84.63381	17	10	2020
Ara macao	Puntarenas	2	8.538632	-83.299904	13	11	2020
Ara macao	Puntarenas	3	9.720096	-85.01807	4	10	2020
Ara macao	Puntarenas	7	9.808	-84.611	22	10	2020
Ara macao	Puntarenas	3	9.072426	-83.66174	28	9	2020
Ara macao	Puntarenas	2	8.689508	-83.6638	11	9	2020
Ara macao	Puntarenas	8	9.808	-84.611	6	9	2020
Ara macao	Puntarenas	6	9.153	-83.748	15	11	2020
Ara macao	Puntarenas	3	9.63685	-84.61987	4	12	2020
Ara macao	Puntarenas	16	9.787128	-84.925964	25	12	2020
Ara macao	Puntarenas	8	9.636038	-84.6164	7	12	2020
Ara macao	Puntarenas	2	8.699632	-83.20425	28	11	2020
Ara macao	Puntarenas	1	9.401814	-84.16047	26	1	2020
Ara macao	Puntarenas	4	9.592173	-84.5837	19	10	2020
Ara macao	Puntarenas	8	9.199924	-83.784615	27	12	2020
Ara macao	Puntarenas	2	9.155601	-83.72846	13	12	2020
Ara macao	Puntarenas	2	8.656011	-83.67208	18	12	2020
Ara macao	Puntarenas	2	8.387432	-83.30635	25	1	2020
Ara macao	Puntarenas	4	8.686167	-83.56854	11	12	2020
Ara macao	Puntarenas	4	9.782128	-84.637924	17	12	2020
Ara macao	Puntarenas	2	9.593285	-84.5835	13	11	2020
Ara macao	Puntarenas	2	9.626975	-84.628136	2	10	2020
Ara macao	Puntarenas	3	9.779773	-84.62634	22	1	2020
Ara macao	Puntarenas	6	8.671762	-83.30573	9	1	2020
Ara macao	Puntarenas	6	9.857329	-84.65604	25	12	2020
Ara macao	Puntarenas	4	8.493757	-83.45681	4	11	2020
Ara macao	Puntarenas	2	9.173985	-83.72157	6	12	2020
Ara macao	Puntarenas	2	9.775991	-84.63494	13	12	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	27	1	2012
Ara macao	Puntarenas	8	8.412669	-83.282104	21	1	2020
Ara macao	Puntarenas	4	9.633021	-84.640686	10	8	2019
Ara macao	Puntarenas	3	8.685227	-83.70441	28	12	2020
Ara macao	Puntarenas	4	9.404634	-84.1589	26	10	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	2	9.764551	-84.62726	16	12	2020
Ara macao	Puntarenas	10	9.431889	-84.165596	6	3	2010
Ara macao	Puntarenas	2	9.778148	-84.62592	9	1	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	13	1	2020
Ara macao	Puntarenas	2	8.660274	-83.68755	13	11	2020
Ara macao	Puntarenas	2	9.404744	-84.15905	13	12	2020
Ara macao	Puntarenas	2	8.69172	-83.69611	19	2	2019
Ara macao	Puntarenas	2	8.68929	-83.66373	19	11	2020
Ara macao	Puntarenas	2	8.407949	-83.28279	27	3	2020
Ara macao	Puntarenas	2	9.151727	-83.70419	22	12	2020
Ara macao	Puntarenas	6	9.637455	-84.63381	20	9	2020
Ara macao	Puntarenas	1	8.447793	-83.48858	18	12	2020
Ara macao	Puntarenas	2	9.569943	-84.59618	29	6	2020
Ara macao	Puntarenas	7	9.800148	-84.60559	5	12	2014
Ara macao	Puntarenas	10	9.800148	-84.60559	8	11	2020
Ara macao	Puntarenas	2	9.592079	-84.58347	22	10	2020
Ara macao	Puntarenas	3	9.74436	-84.62775	26	12	2020
Ara macao	Puntarenas	2	9.701841	-84.6601	19	3	2019
Ara macao	Puntarenas	4	9.780881	-84.6061	23	12	2018
Ara macao	Puntarenas	1	8.480212	-83.58948	21	12	2020
Ara macao	Puntarenas	2	9.419697	-84.1598	8	2	2018
Ara macao	Puntarenas	5	9.780881	-84.6061	9	7	2013
Ara macao	Puntarenas	7	8.412669	-83.282104	1	12	2020
Ara macao	Puntarenas	2	9.388125	-84.14648	24	11	2020
Ara macao	Puntarenas	4	9.758384	-84.612564	28	2	2015
Ara macao	Puntarenas	2	9.920693	-84.71255	28	12	2020
Ara macao	Puntarenas	5	9.404634	-84.1589	8	11	2020
Ara macao	Puntarenas	3	9.780881	-84.6061	22	2	2019
Ara macao	Puntarenas	2	9.654914	-84.65665	11	11	2020
Ara macao	Puntarenas	2	9.022961	-83.5664	15	9	2020
Ara macao	Puntarenas	3	9.820189	-84.60742	15	9	2020
Ara macao	Puntarenas	1	9.780881	-84.6061	30	12	2020
Ara macao	Puntarenas	4	9.782128	-84.637924	29	10	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	19	3	2016
Ara macao	Puntarenas	2	8.48025	-83.58934	3	2	2020
Ara macao	Puntarenas	2	9.740601	-85.021126	12	11	2020
Ara macao	Puntarenas	2	8.695481	-83.67697	13	11	2020
Ara macao	Puntarenas	2	9.75549	-84.62697	20	11	2020
Ara macao	Puntarenas	2	9.647646	-84.65719	8	3	2018
Ara macao	Puntarenas	2	9.404491	-84.15887	12	7	2020
Ara macao	Puntarenas	4	8.688652	-83.66407	13	11	2020
Ara macao	Puntarenas	5	9.593996	-84.616486	25	10	2020
Ara macao	Puntarenas	2	8.62076	-83.73487	9	1	2020
Ara macao	Puntarenas	5	8.651417	-83.44382	12	11	2020
Ara macao	Puntarenas	2	8.859308	-83.47222	31	10	2020
Ara macao	Puntarenas	4	9.784446	-84.5664	17	2	2020
Ara macao	Puntarenas	1	9.384527	-84.14306	7	3	2017
Ara macao	Puntarenas	11	8.689055	-83.47608	25	11	2020
Ara macao	Puntarenas	10	8.800619	-83.613686	28	12	2020
Ara macao	Puntarenas	4	9.161731	-83.735214	1	12	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	29	12	2020
Ara macao	Puntarenas	3	9.800148	-84.60559	24	12	2020
Ara macao	Puntarenas	1	9.639814	-84.64486	24	12	2020
Ara macao	Puntarenas	4	8.615476	-83.47633	14	4	2019
Ara macao	Puntarenas	10	8.695481	-83.67697	6	3	2020
Ara macao	Puntarenas	3	8.582854	-83.49223	15	12	2018
Ara macao	Puntarenas	3	9.758776	-84.621	21	4	2019
Ara macao	Puntarenas	4	9.772682	-84.629745	27	9	2020
Ara macao	Puntarenas	4	8.535528	-83.30426	2	4	2017
Ara macao	Puntarenas	2	9.929455	-84.71464	10	3	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	13	1	2020
Ara macao	Puntarenas	4	9.170285	-83.74283	14	9	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	15	3	2019
Ara macao	Puntarenas	4	9.404721	-84.158775	26	12	2020
Ara macao	Puntarenas	6	9.637455	-84.63381	23	8	2020
Ara macao	Puntarenas	4	9.780881	-84.6061	5	12	2020
Ara macao	Puntarenas	4	9.780797	-84.60615	20	12	2020
Ara macao	Puntarenas	6	9.156081	-83.739746	29	7	2020
Ara macao	Puntarenas	8	9.640907	-84.62124	11	11	2020
Ara macao	Puntarenas	6	9.637455	-84.63381	19	7	2020
Ara macao	Puntarenas	2	8.621462	-83.478836	19	10	2020
Ara macao	Puntarenas	3	8.687083	-83.66377	18	2	2019
Ara macao	Puntarenas	2	8.64102	-83.65672	4	3	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	6	8.436376	-83.43588	28	3	2017
Ara macao	Puntarenas	4	9.404486	-84.158844	29	12	2020
Ara macao	Puntarenas	4	9.637455	-84.63381	17	10	2020
Ara macao	Puntarenas	2	9.592173	-84.5837	15	11	2020
Ara macao	Puntarenas	10	9.780881	-84.6061	23	8	2010
Ara macao	Puntarenas	6	9.745551	-85.01302	17	10	2020
Ara macao	Puntarenas	2	8.587344	-83.399216	11	3	2019
Ara macao	Puntarenas	1	8.480212	-83.58948	17	12	2020
Ara macao	Puntarenas	4	8.972	-83.4625	12	12	2020
Ara macao	Puntarenas	2	8.403687	-83.33671	19	12	2020
Ara macao	Puntarenas	2	8.554376	-83.16493	1	3	2020
Ara macao	Puntarenas	2	9.690472	-85.01454	29	11	2020
Ara macao	Puntarenas	6	9.745551	-85.01302	17	10	2020
Ara macao	Puntarenas	2	8.697105	-83.65395	20	2	2019
Ara macao	Puntarenas	1	9.760864	-84.59789	30	12	2015
Ara macao	Puntarenas	3	8.53561	-83.3014	17	10	2020
Ara macao	Puntarenas	2	9.758334	-84.62533	8	1	2019
Ara macao	Puntarenas	6	9.780881	-84.6061	10	12	2020
Ara macao	Puntarenas	6	9.779773	-84.62634	7	2	2019
Ara macao	Puntarenas	4	9.779773	-84.62634	16	12	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	24	12	2020
Ara macao	Puntarenas	2	9.779773	-84.62634	12	12	2020
Ara macao	Puntarenas	8	9.775991	-84.63494	11	12	2020
Ara macao	Puntarenas	8	9.800148	-84.60559	30	12	2019
Ara macao	Puntarenas	4	8.670328	-83.684586	23	6	2018
Ara macao	Puntarenas	3	8.690067	-83.66394	17	9	2020
Ara macao	Puntarenas	3	8.730702	-83.41779	1	8	2020
Ara macao	Puntarenas	2	9.764551	-84.62726	16	12	2020
Ara macao	Puntarenas	4	9.779773	-84.62634	16	12	2020
Ara macao	Puntarenas	5	9.072426	-83.66174	24	9	2020
Ara macao	Puntarenas	2	8.68795	-83.665184	29	10	2020
Ara macao	Puntarenas	2	9.639481	-84.62056	6	9	2020
Ara macao	Puntarenas	2	9.619304	-84.63532	14	9	2020
Ara macao	Puntarenas	4	8.492984	-83.10703	20	12	2020
Ara macao	Puntarenas	3	9.779773	-84.62634	8	12	2020
Ara macao	Puntarenas	2	9.723274	-85.027824	9	3	2019
Ara macao	Puntarenas	4	9.853694	-84.5929	30	5	2020
Ara macao	Puntarenas	2	9.637455	-84.63381	16	7	2020
Ara macao	Puntarenas	6	8.535689	-83.3014	19	11	2020
Ara macao	Puntarenas	2	8.525614	-83.40184	13	12	2020
Ara macao	Puntarenas	4	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	2	9.592173	-84.5837	15	11	2020
Ara macao	Puntarenas	8	8.800619	-83.613686	3	1	2020
Ara macao	Puntarenas	6	8.355116	-83.135284	17	2	2020
Ara macao	Puntarenas	3	10.163552	-85.040184	31	8	2016
Ara macao	Puntarenas	2	8.689368	-83.663795	4	10	2020
Ara macao	Puntarenas	1	8.666301	-83.64951	4	3	2020
Ara macao	Puntarenas	4	9.720096	-85.01807	31	10	2020
Ara macao	Puntarenas	3	9.78075	-84.60618	18	9	2020
Ara macao	Puntarenas	4	8.639354	-83.43494	27	11	2020
Ara macao	Puntarenas	4	9.593285	-84.5835	1	11	2020
Ara macao	Puntarenas	2	8.69172	-83.69611	8	3	2020
Ara macao	Puntarenas	1	8.526733	-83.40239	1	12	2020
Ara macao	Puntarenas	8	8.378676	-83.29377	29	12	2020
Ara macao	Puntarenas	2	9.161731	-83.735214	28	9	2020
Ara macao	Puntarenas	2	8.734667	-83.415985	27	12	2020
Ara macao	Puntarenas	8	9.684522	-84.65966	16	8	2020
Ara macao	Puntarenas	8	9.779773	-84.62634	10	12	2020
Ara macao	Puntarenas	4	9.637455	-84.63381	30	8	2020
Ara macao	Puntarenas	3	9.705694	-84.6512	27	12	2020
Ara macao	Puntarenas	2	9.161731	-83.735214	27	12	2020
Ara macao	Puntarenas	2	9.521843	-84.53452	1	6	2020
Ara macao	Puntarenas	3	9.756832	-84.61199	10	12	2020
Ara macao	Puntarenas	1	8.858543	-83.50139	31	5	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	11	12	2020
Ara macao	Puntarenas	3	9.775991	-84.63494	8	12	2020
Ara macao	Puntarenas	2	9.808	-84.611	30	12	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	3	9.62779	-84.63613	8	11	2020
Ara macao	Puntarenas	6	9.487647	-84.29871	18	12	2020
Ara macao	Puntarenas	2	8.676787	-83.4795	15	3	2014
Ara macao	Puntarenas	2	8.724312	-83.32282	7	12	2020
Ara macao	Puntarenas	6	9.645952	-84.60518	20	12	2020
Ara macao	Puntarenas	1	8.689062	-83.66373	25	7	2020
Ara macao	Puntarenas	4	9.779773	-84.62634	15	12	2020
Ara macao	Puntarenas	1	8.678822	-83.680885	18	10	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	11	12	2020
Ara macao	Puntarenas	26	9.097557	-83.63137	17	10	2020
Ara macao	Puntarenas	5	9.920693	-84.71255	21	12	2020
Ara macao	Puntarenas	1	8.387152	-83.28387	5	2	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	29	12	2020
Ara macao	Puntarenas	4	9.779773	-84.62634	16	12	2020
Ara macao	Puntarenas	6	9.800148	-84.60559	18	12	2020
Ara macao	Puntarenas	3	9.654914	-84.65665	16	11	2020
Ara macao	Puntarenas	2	8.689055	-83.47608	16	11	2020
Ara macao	Puntarenas	6	9.601292	-84.306114	16	10	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	16	12	2020
Ara macao	Puntarenas	1	8.699632	-83.20425	27	12	2020
Ara macao	Puntarenas	1	8.582854	-83.49223	19	12	2020
Ara macao	Puntarenas	4	8.403687	-83.33671	25	10	2020
Ara macao	Puntarenas	9	8.412669	-83.282104	17	11	2020
Ara macao	Puntarenas	4	8.62076	-83.73487	27	3	2019
Ara macao	Puntarenas	2	9.797792	-84.6182	15	9	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	23	12	2020
Ara macao	Puntarenas	3	9.756503	-84.61175	23	1	2020
Ara macao	Puntarenas	3	8.68938	-83.66373	8	10	2020
Ara macao	Puntarenas	6	9.760864	-84.59789	17	10	2020
Ara macao	Puntarenas	2	8.69172	-83.69611	6	10	2020
Ara macao	Puntarenas	14	9.779773	-84.62634	28	12	2020
Ara macao	Puntarenas	4	8.527741	-83.416794	31	12	2020
Ara macao	Puntarenas	7	8.447724	-83.48818	9	10	2020
Ara macao	Puntarenas	2	9.407875	-84.15974	13	5	2016
Ara macao	Puntarenas	4	8.646816	-83.17479	29	7	2020
Ara macao	Puntarenas	4	9.779773	-84.62634	16	12	2020
Ara macao	Puntarenas	3	9.048792	-83.63205	29	12	2020
Ara macao	Puntarenas	4	8.412669	-83.282104	14	12	2018
Ara macao	Puntarenas	8	9.407875	-84.15974	24	11	2020
Ara macao	Puntarenas	2	8.562145	-83.40038	23	11	2020
Ara macao	Puntarenas	5	9.786461	-84.63591	8	12	2020
Ara macao	Puntarenas	2	8.537022	-83.292274	30	12	2020
Ara macao	Puntarenas	18	9.581605	-84.61611	12	9	2019
Ara macao	Puntarenas	1	8.48025	-83.58934	12	2	2020
Ara macao	Puntarenas	2	9.404486	-84.158844	15	7	2020
Ara macao	Puntarenas	2	9.404721	-84.158775	25	12	2020
Ara macao	Puntarenas	31	8.577025	-83.41632	6	3	2020
Ara macao	Puntarenas	3	8.710555	-83.63689	6	11	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	29	12	2020
Ara macao	Puntarenas	30	9.7213	-84.5987	18	4	2011
Ara macao	Puntarenas	2	9.404634	-84.1589	4	11	2020
Ara macao	Puntarenas	2	8.387432	-83.30635	20	12	2020
Ara macao	Puntarenas	3	9.780881	-84.6061	24	6	2019
Ara macao	Puntarenas	3	9.404486	-84.158844	3	11	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	17	9	2020
Ara macao	Puntarenas	1	8.48022	-83.58947	18	12	2020
Ara macao	Puntarenas	2	8.48025	-83.58934	26	12	2020
Ara macao	Puntarenas	8	9.25347	-83.86707	29	11	2020
Ara macao	Puntarenas	2	9.756832	-84.61199	17	9	2020
Ara macao	Puntarenas	3	9.404522	-84.159584	4	9	2020
Ara macao	Puntarenas	6	8.448261	-83.50862	26	2	2018
Ara macao	Puntarenas	2	9.637455	-84.63381	17	10	2020
Ara macao	Puntarenas	2	9.637455	-84.63381	6	12	2020
Ara macao	Puntarenas	4	9.781933	-84.640945	16	12	2020
Ara macao	Puntarenas	2	8.690335	-83.66928	13	8	2017
Ara macao	Puntarenas	4	9.156081	-83.739746	4	12	2020
Ara macao	Puntarenas	2	9.527221	-84.498985	18	11	2020
Ara macao	Puntarenas	2	9.780881	-84.6061	29	10	2020
Ara macao	Puntarenas	3	9.808	-84.611	24	1	2020
Ara macao	Puntarenas	2	9.796525	-84.62038	29	9	2020
Ara macao	Puntarenas	8	9.775991	-84.63494	10	8	2020
Ara macao	Puntarenas	12	8.520226	-83.34801	19	12	2020
Ara macao	Puntarenas	9	9.779773	-84.62634	27	9	2020
Ara macao	Puntarenas	4	9.781933	-84.640945	26	9	2020
Ara macao	Puntarenas	2	9.65747	-84.620804	1	11	2016
Ara macao	Puntarenas	5	8.972	-83.4625	1	8	2020
Ara macao	Puntarenas	3	8.669603	-83.68445	25	1	2020
